"","name","value","active","place"
"2335","end_date",2018-06-24,15,"Швейцария"
"2336","end_date",2018-06-27,14,"Швейцария"
"2337","start_date",2018-06-27,15,"Швейцария"
"2338","start_date",2018-06-29,16,"Швейцария"
"2339","end_date",2018-06-30,15,"Швейцария"
"2340","end_date",2018-06-30,14,"Швейцария"
"2341","start_date",2018-07-01,15,"Швейцария"
"2342","start_date",2018-07-03,16,"Швейцария"
"2343","end_date",2018-07-08,15,"Швейцария"
"2344","start_date",2018-07-15,16,"Швейцария"
"2345","start_date",2018-07-15,17,"Швейцария"
"2346","start_date",2018-07-20,18,"Швейцария"
"2347","end_date",2018-07-30,17,"Швейцария"
"2348","end_date",2018-07-31,16,"Швейцария"
"2349","start_date",2018-07-31,17,"Швейцария"
"2350","end_date",2018-07-31,16,"Швейцария"
"2351","end_date",2018-08-04,15,"Швейцария"
"2352","start_date",2018-08-07,16,"Швейцария"
"2353","start_date",2018-08-08,17,"Швейцария"
"2354","start_date",2018-08-13,18,"Швейцария"
"2355","end_date",2018-08-15,17,"Швейцария"
"2356","start_date",2018-08-15,18,"Швейцария"
"2357","end_date",2018-08-18,17,"Швейцария"
"2358","end_date",2018-08-18,16,"Швейцария"
"2359","start_date",2018-08-24,17,"Швейцария"
"2360","end_date",2018-08-31,16,"Швейцария"
"2361","end_date",2018-08-31,15,"Швейцария"
"2362","start_date",2018-09-01,16,"Швейцария"
"2363","start_date",2018-09-01,17,"Швейцария"
"2364","start_date",2018-09-05,18,"Швейцария"
"2365","start_date",2018-09-05,19,"Швейцария"
"2366","end_date",2018-09-05,18,"Швейцария"
"2367","start_date",2018-09-12,19,"Швейцария"
"2368","start_date",2018-09-15,20,"Швейцария"
"2369","start_date",2018-09-17,21,"Швейцария"
"2370","start_date",2018-09-20,22,"Швейцария"
"2371","start_date",2018-09-21,23,"Швейцария"
"2372","start_date",2018-09-24,24,"Швейцария"
"2373","start_date",2018-09-26,25,"Швейцария"
"2374","end_date",2018-09-28,24,"Швейцария"
"2375","end_date",2018-09-29,23,"Швейцария"
"2376","end_date",2018-09-30,22,"Швейцария"
"2377","end_date",2018-09-30,21,"Швейцария"
"2378","end_date",2018-09-30,20,"Швейцария"
"2379","start_date",2018-10-01,21,"Швейцария"
"2380","start_date",2018-10-01,22,"Швейцария"
"2381","start_date",2018-10-01,23,"Швейцария"
"2382","start_date",2018-10-01,24,"Швейцария"
"2383","start_date",2018-10-05,25,"Швейцария"
"2384","end_date",2018-10-10,24,"Швейцария"
"2385","start_date",2018-10-15,25,"Швейцария"
"2386","start_date",2018-10-15,26,"Швейцария"
"2387","start_date",2018-10-18,27,"Швейцария"
"2388","start_date",2018-10-26,28,"Швейцария"
"2389","end_date",2018-10-28,27,"Швейцария"
"2390","end_date",2018-10-29,26,"Швейцария"
"2391","end_date",2018-10-31,25,"Швейцария"
"2392","end_date",2018-10-31,24,"Швейцария"
"2393","end_date",2018-10-31,23,"Швейцария"
"2394","end_date",2018-10-31,22,"Швейцария"
"2395","end_date",2018-10-31,21,"Швейцария"
"2396","start_date",2018-11-01,22,"Швейцария"
"2397","start_date",2018-11-03,23,"Швейцария"
"2398","start_date",2018-11-15,24,"Швейцария"
"2399","end_date",2018-11-18,23,"Швейцария"
"2400","end_date",2018-11-24,22,"Швейцария"
"2401","start_date",2018-11-26,23,"Швейцария"
"2402","start_date",2018-11-29,24,"Швейцария"
"2403","end_date",2018-11-30,23,"Швейцария"
"2404","end_date",2018-11-30,22,"Швейцария"
"2405","end_date",2018-11-30,21,"Швейцария"
"2406","end_date",2018-11-30,20,"Швейцария"
"2407","end_date",2018-11-30,19,"Швейцария"
"2408","end_date",2018-11-30,18,"Швейцария"
"2409","start_date",2018-12-04,19,"Швейцария"
"2410","end_date",2018-12-05,18,"Швейцария"
"2411","end_date",2018-12-11,17,"Швейцария"
"2412","start_date",2018-12-14,18,"Швейцария"
"2413","start_date",2018-12-15,19,"Швейцария"
"2414","end_date",2018-12-15,18,"Швейцария"
"2415","start_date",2018-12-16,19,"Швейцария"
"2416","end_date",2018-12-31,18,"Швейцария"
"2417","end_date",2018-12-31,17,"Швейцария"
"2418","start_date",2019-01-01,18,"Швейцария"
"2419","start_date",2019-01-07,19,"Швейцария"
"2420","end_date",2019-01-09,18,"Швейцария"
"2421","end_date",2019-01-15,17,"Швейцария"
"2422","end_date",2019-01-20,16,"Швейцария"
"2423","end_date",2019-01-30,15,"Швейцария"
"2424","end_date",2019-01-31,14,"Швейцария"
"2425","end_date",2019-01-31,13,"Швейцария"
"2426","end_date",2019-02-14,12,"Швейцария"
"2427","end_date",2019-02-27,11,"Швейцария"
"2428","start_date",2019-03-01,12,"Швейцария"
"2429","start_date",2019-03-01,13,"Швейцария"
"2430","end_date",2019-03-03,12,"Швейцария"
"2431","end_date",2019-03-31,11,"Швейцария"
"2432","end_date",2019-03-31,10,"Швейцария"
"2433","end_date",2019-04-13,9,"Швейцария"
"2434","end_date",2019-04-30,8,"Швейцария"
"2435","end_date",2019-05-31,7,"Швейцария"
"2436","end_date",2019-06-07,6,"Швейцария"
"2437","start_date",2019-06-14,7,"Швейцария"
"2438","start_date",2019-06-23,8,"Швейцария"
"2439","end_date",2019-07-05,7,"Швейцария"
"2440","start_date",2019-08-01,8,"Швейцария"
"2441","start_date",2019-08-01,9,"Швейцария"
"2442","start_date",2019-08-01,10,"Швейцария"
"2443","start_date",2019-08-31,11,"Швейцария"
"2444","end_date",2019-09-01,10,"Швейцария"
"2445","start_date",2019-11-05,11,"Швейцария"
"2446","start_date",2019-11-08,12,"Швейцария"
"2447","start_date",2019-11-20,13,"Швейцария"
"2448","end_date",2019-11-30,12,"Швейцария"
"2449","start_date",2019-12-01,13,"Швейцария"
"2450","end_date",2019-12-11,12,"Швейцария"
"2451","start_date",2019-12-13,13,"Швейцария"
"2452","end_date",2019-12-31,12,"Швейцария"
"2453","start_date",2020-01-01,13,"Швейцария"
"2454","start_date",2020-01-06,14,"Швейцария"
"2455","start_date",2020-01-10,15,"Швейцария"
"2456","end_date",2020-01-24,14,"Швейцария"
"2457","end_date",2020-01-25,13,"Швейцария"
"2458","start_date",2020-01-25,14,"Швейцария"
"2459","end_date",2020-01-31,13,"Швейцария"
"2460","start_date",2020-01-31,14,"Швейцария"
"2461","start_date",2020-02-07,15,"Швейцария"
"2462","end_date",2020-02-15,14,"Швейцария"
"2463","start_date",2020-02-24,15,"Швейцария"
"2464","start_date",2020-03-01,16,"Швейцария"
"2465","start_date",2020-03-10,17,"Швейцария"
"2466","start_date",2020-03-14,18,"Швейцария"
"2467","start_date",2020-03-16,19,"Швейцария"
"2468","start_date",2020-04-22,20,"Швейцария"
"2469","end_date",2020-04-27,19,"Швейцария"
"2470","start_date",2020-06-25,20,"Швейцария"
"2471","end_date",2020-07-01,19,"Швейцария"
"2472","start_date",2020-07-01,20,"Швейцария"
"2473","start_date",2020-07-15,21,"Швейцария"
"2474","end_date",2020-08-01,20,"Швейцария"
"2475","start_date",2020-08-01,21,"Швейцария"
"2476","start_date",2020-08-05,22,"Швейцария"
"2477","start_date",2020-08-10,23,"Швейцария"
"2478","start_date",2020-11-01,24,"Швейцария"
"2479","start_date",2020-11-01,25,"Швейцария"
"2480","start_date",2020-11-11,26,"Швейцария"
"2481","end_date",2020-11-11,25,"Швейцария"
"2482","end_date",2020-11-29,24,"Швейцария"
"2483","end_date",2020-11-30,23,"Швейцария"
"2484","end_date",2020-12-01,22,"Швейцария"
"2485","end_date",2020-12-30,21,"Швейцария"
"2486","end_date",2020-12-30,20,"Швейцария"
"2487","end_date",2020-12-31,19,"Швейцария"
"2488","end_date",2020-12-31,18,"Швейцария"
"2489","end_date",2020-12-31,17,"Швейцария"
"2490","end_date",2020-12-31,16,"Швейцария"
"2491","end_date",2020-12-31,15,"Швейцария"
"2492","end_date",2020-12-31,14,"Швейцария"
"2493","end_date",2020-12-31,13,"Швейцария"
"2494","end_date",2020-12-31,12,"Швейцария"
"2495","end_date",2020-12-31,11,"Швейцария"
"2496","end_date",2020-12-31,10,"Швейцария"
"2497","end_date",2021-01-01,9,"Швейцария"
"2498","end_date",2021-01-15,8,"Швейцария"
"2499","end_date",2021-01-31,7,"Швейцария"
"2500","end_date",2021-01-31,6,"Швейцария"
"2501","start_date",2021-02-01,7,"Швейцария"
"2502","end_date",2021-03-14,6,"Швейцария"
"2503","end_date",2021-03-30,5,"Швейцария"
"2504","end_date",2021-04-21,4,"Швейцария"
"2505","end_date",2021-06-30,3,"Швейцария"
"2506","end_date",2021-11-30,2,"Швейцария"
"2507","end_date",2023-03-19,1,"Швейцария"
"2508","end_date",2025-12-31,0,"Швейцария"
